,text,score
6228,GSF Accelerator inducts two partners Nishkaam Mehta and Sanjay Jain,0.0
6229,GSK Consumer Healthcare: Transfer of pricing pressure is the key,0.0
6230,"GST isn't a disappointment for market: Gaurav Mehta, Ambit Capital",0.0
6231,H G Contractor takes over as new CFO of SBI,0.0
6232,Harish Bhat to be member-Group Executive Council of Tata Sons,0.0
6233,HCC allots shares worth Rs 400 cr to institutional investors,0.0
6234,Hedge funds with India focus set for a sizzling show,0.0
6235,Hikal reports net profit of Rs 5 crore for Q1,0.0
6236,HNIs buy Nifty-linked debentures worth Rs 200-300 crore every month,0.0
6237,HSBC handpicks seven hot midcap themes for the year 2014,0.0
6238,"IIFCL plans to raise Rs 1,200 cr from tax-free bonds",0.0
6239,Immediate target in M&M seen at Rs 730-745: Nirmal Bang,0.0
6240,India Inc taps into corporate bond market to fund expansions,0.0
6241,India Inc's second quarter profits flat but silver lining visible,0.0
6242,India likely to issue new 10-year bond in June: sources,0.0
6243,"Indices unlikely to see major correction: Gaurang Shah, Geojit BNP",0.0
6244,"IndiGo's IPO set to fly, should you book a flight?",0.0
6245,Indo Rama Synthetics Q3 net profit at Rs 47.08 cr,0.0
6246,Initial target for Tata Elxsi seen at Rs 320: Ventura,0.0
6247,International Monetary Fund should regulate global central banks: Raghuram Rajan,0.0
6248,"Investors root for Narendra Modi, India toast of BRIC nations",0.0
6249,Investors sell old tax-free bonds to put money in new,0.0
6250,Investors should be judicious in the IT space: Ajay Bodke,0.0
6251,IRFC tax-free bond issue subscribed 0.55 times within an hour,0.0
6252,It should pay to stay with PSU Banks: Ashwani Gujral,-1.0
6253,Japan's Recruit prices $2 billion IPO at top of range,0.0
6254,"Jim Rogers may buy gold if price drops to $1,300",0.0
6255,JSW Steel keen to acquire assets of Bhushan Group: Sources,0.0
6256,JSW Steel promoter hikes stake marginally for Rs 25 crore,0.0
6257,K C Samal is the new director (finance) at NALCO,0.0
6258,Karl Slym joins Tata Motors as MD ahead of schedule,0.0
6259,Keeping tab on funds entering market: Sebi on black money,0.0
6260,Kesoram Industries with a target of Rs 142: Ashwani Gujral,0.0
6261,Kotak-ING union takes some bank stocks to a high station,0.0
6262,Loha Ispaat's Rs 210-crore IPO to hit market on Tuesday,0.0
6263,"Looking at implementation aspect rather than policy: Pankaj Pandey, ICICIdirect.com",0.0
6264,LSE Group names Nikhil Rathi CEO of London Stock Exchange,0.0
6265,LSE partners with Chinese banks to promote London renminbi trading,0.0
6266,LSE says receives 97 per cent take-up for rights issue,0.0
6267,M Teresa Kho is ADB new country director for India,0.0
6268,Maharashtra Seamless' Board approves Rs 100 crore share buy back,0.0
6269,Man Jit Singh named president of Sony home entertainment division,0.0
6270,Man who sacked Steve Jobs has good words for Apple,0.0
6271,Market avoiding companies mired in coal allocation scam: Ajay Bodke,0.0
6272,"Market closer to the range of 6,100-6,150 levels: Mitesh Thacker",0.0
6273,Market movers: Top 5 policy triggers government initiated in November,0.0
6274,Marks & Spencer's appoint Venu Nair as India operations head,0.0
6275,Matrimony.com files papers to raise Rs 600-700 cr via IPO,0.0
6276,McAfee announces Anand Prahlad's appointment as head of India operations,0.0
6277,MCX managing director & CEO Vaish quits on health grounds,0.0
6278,"Merge NSEL with FTIL, says commodity market regulator to government",0.0
6279,MF revival will be top on new SEBI chief's list,0.0
6280,MMTC stake sale offer likely to hit markets this month,0.0
6281,"Mondelez International elevates Manu Anand, names new MD for India",0.0
6282,More than 50% NSE-listed firms yet to hire women directors,0.0
6283,MT Educare fixes price band at Rs 74-80 per share,0.0
6284,Multi Commodity Exchange appoints Praveen Kumar Singhal as interim CEO,0.0
6285,N K Verma is new ONGC Videsh Ltd Managing Director,0.0
6286,"Nabard plans to raise Rs 5,000 cr via tax-free bonds",0.0
6287,NBCC fixes IPO price band at Rs 90-106 per share,0.0
6288,Network 18 Media plans to raise funds via public deposits,0.0
6289,New consent norms are in accordance with law: Sebi chief,0.0
6290,Nifty can move beyond 7000 only post elections: Arvind Sanger,0.0
6291,Nifty heading towards key support zones of 6570-6650: Ashwani Gujral,0.0
6292,"Nifty likely to be in 8,000-8,450 range till RBI policy",0.0
6293,"Nifty likely to test its 200-DMA of 8,250: Ashwani Gujral",0.0
6294,Nifty may hit 8000 in the near term: Mitesh Thacker,0.0
6295,Nifty to hit 8080-8150 in next few days: Mitesh Thacker,0.0
6296,Nifty unlikely to get past the 7550-7560 mark: Ashwani Gujral,0.0
6297,Nifty's consolidated P/E makes Indian markets cheaper than its peers,0.0
6298,Nine stocks that led Nifty rally in last one year,0.0
6299,"Nitin Fire Protection Industries expects Rs 1,000-crore turnover this fiscal",0.0
6300,No tax on capital gains on offshore rupee bonds: CBDT,0.0
6301,"Nomura, JP Morgan among Japan Post IPO underwriters, says government",0.0
6302,Nothing has changed for real estate sector structurally: Pramod Gubbi,0.0
6303,NSE prepares system to check freak trades in F&O segment,0.0
6304,"NSE to auction government bonds worth Rs 3,117 crore tomorrow",0.0
6305,NSE to launch physical subscription on web-based mutual fund platform,0.0
6306,NSEL Imbroglio: Enforcement Directorate now attaches Aastha Property in Mumbai,0.0
6307,Parabolic Drugs fixes IPO price at Rs 75 per share,0.0
6308,"Participatory notes: A sensitive topic for govt, SEBI and investors",0.0
6309,"PBOC halts ""regular"" yuan intervention but allows for effective management",0.0
6310,PFC's FPO on May 10; govt's first disinvestment this fiscal,0.0
6311,"Post 2G spectrum auction, are telecom stocks good picks now?",0.0
6312,PR Ravimohan appointed RBI nominee director of Bank of India,0.0
6313,Pre-market: Nifty seen opening flat; may find support around 7460,0.0
6314,PTC Fin IPO in mid-March; to raise Rs 800 cr,0.0
6315,Rakesh Sethi takes over as new CMD of Allahabad Bank,0.0
6316,"RBI's monetary policy, global cues may decide direction of stocks",0.0
6317,Recommend wait and watch for midcap IT stocks: Dipan Mehta,0.0
6318,Reliance Communications names former Bharti executive Vinod Sawhny as CEO,0.0
6319,Remain invested in Infosys despite key management exits: Mehraboon Irani,0.0
6320,Revival in sight for Engineers India after poor quarterly numbers,0.0
6321,RIM appoints HP India's Sunil Dutt as new India head,0.0
6322,Russian roubles firms in first minutes of trading on Friday,0.0
6323,Samsung India mobile chief Vineet Taneja joins Micromax as CEO,0.0
6324,SAT upholds Sebi order against three entities in Axon case,0.0
6325,SBI Life Insurance appoints Arijit Basu as MD and CEO,0.0
6326,Scotts Garments IPO: Skip the issue and wait for listing,0.0
6327,Sebi disposes case against Real estate firm Hubtown after settlement,0.0
6328,Sebi imposes Rs 10 lakh on Vas Infrastructure 5 promoters,0.0
6329,Sebi in touch with RBI on dealing with willful defaulters,0.0
6330,Sebi issues norms for sharing KYC details with financial regulators,0.0
6331,Sebi may make succession plan a must in listed companies,0.0
6332,Sebi plans surprise inspection of companies existing only on paper,0.0
6333,Sebi to participate in India International Trade Fair at Delhi,0.0
6334,Sebi wants government to allow pension money in Mutual Funds,0.0
6335,See trailing stop for Nifty at 8450 levels: Ashwani Gujral,0.0
6336,Sensex at 100K in 10 years quite likely: Navneet Munot,0.0
6337,Sensex consolidates in narrow range; top 20 intraday trading ideas,0.0
6338,"Sesa Sterlite reports Rs 1,621.55 crore net profit in Q4",0.0
6339,Shibulal may succeed Kris Gopalakrishnan as Infosys CEO this April,0.0
6340,Shilpi Cable hopeful to launch Rs 56-cr IPO in January,0.0
6341,Shriram City to launch Rs 200-crore NCD on April 16,0.0
6342,Six key takeaways for market from RBI money policy review,0.0
6343,Six trading houses imported 40 per cent gold in September,0.0
6344,Snapdeal to go public in 1-2 years: Co-founder Kunal Bahl,0.0
6345,Sodexo names Rishi Gour as COO of Onsite Services Solutions,0.0
6346,Sri Lanka rupee forwards steady on central bank moral suasion,0.0
6347,StanChart IDR holders can convert 25% of holding into shares,0.0
6348,"Sterling takes pause from election-inspired gains, focus on data, BoE",0.0
6349,Surya Roshni posts Rs 11.90-crore net profit in Q1 FY13,0.0
6350,Taj Group names P V Ramana Murthy as Global Head-HR,0.0
6351,Tata Power posts Rs 247 crore profit in September quarter,0.0
6352,Tata Power Q3 consolidated PAT seen at Rs 230 crore,0.0
6353,Tata Power: Existing investors should participate in upcoming rights issues,0.0
6354,Telecom sector can see several M&As post elections: Gaurang Shah,0.0
6355,Three Chinese asset managers commit funds to stock purchase plans,0.0
6356,"Three PSBs to Raise Rs 4,500 cr in perpetual bonds",0.0
6357,Top three reasons why rupee is gaining strength against USD,0.0
6358,"Traders expect gold prices to be rangebound, options data show",0.0
6359,Trend Micro appoints Dhanya Thakkar as MD India and SAARC,0.0
6360,"Ultratech Cement: High costs mar show, but future prospects bright",0.0
6361,Uninor CEO Yogesh Malik quits; Sigve Brekke made interim CEO,0.0
6362,UP mills may have to wait for central subsidy benefits,0.0
6363,US stocks: Wall Street ends first day of 2015 flat,0.0
6364,Vishal Retail posts Q4 net profit at Rs 10.47 cr,0.0
6365,Vodafone ropes in Philips President & CEO as new Chairman,0.0
6366,Wadia Group appoints Giorgio De Roni as CEO of GoAir,0.0
6367,What happening in the oil market right now is 'unprecedented',0.0
6368,What should investors do with TCS ahead of Q2 results?,0.0
6369,Where are markets headed? 6080 is the new magic number,0.0
6370,Where is the market headed? Here is what technicals show,0.0
6371,Why long-term investors should believe in Infosys CEO Vishal Sikka,0.0
6372,Will avoid PSU banking space until RBI intervention: Prateek Agarwal,0.0
6373,Wipro Q2 PAT at Rs 2085 crore: Ten key takeaways,0.0
6374,"With unique business model, Repco to benefit from economic recovery",0.0
6375,"WNS appoints Adrian Dillon, Renu Karnad to Board of Directors",0.0
6376,100 Infosys shares for 9.5K in 1993 now worth 4 crore,0.0
6377,2014: A year for midcaps - Do you have a strategy?,1.0
6378,3-5 per cent correction unlikely to affect markets: P Phani Sekhar,0.0
6379,5490 is a key level for the Nifty today: Ashwani Gujral,0.0
6380,6150 on the Nifty looks a matter of time: Ashwani Gujral,0.0
6381,"AAP effect: After sizzling 2013, foggy start for Sensex in 2014",0.0
6382,"Adlabs cuts IPO price band, extends offer date on muted response",0.0
6383,"Adopt bottom-up approach to investing, says Prakash Diwan on banking stocks",0.0
6384,"After unexpected rate cut by China, all eyes on Fed meet",0.0
6385,Air India finally sacks Arora as COO of its budget airline,0.0
6386,"Airbus appoints Srinivasan Dwarakanath as India CEO, Charles Champion as chairman",0.0
6387,Airtel hires IT expert Manish Prakash to head its enterprise unit,0.0
6388,Ajit Kalghatgi is Bharat Electronics Limited's new Director Research and Development,0.0
6389,Another 200-300 points downside is possible on Bank Nifty: Ashwani Gujral,0.0
6390,Arvind Saxena appointed as MD of Volkswagen Passenger Cars in India,0.0
6391,"Azim Premji Trust to sell 1,530-crore Wipro shares to fund education",0.0
6392,Bank of Baroda issues $750 million dollar bonds for 5.5 years,0.0
6393,Bank of China first Chinese bank to join gold price benchmark,0.0
6394,Battery companies an interesing prospect in the coming days: Ajay Bagga,0.0
6395,Beat Fed blues with these top 15 high-conviction ideas by experts,0.0
6396,Bengaluru-based builder Unishire raises Rs 126 crore through issue of NCDs,0.0
6397,"Better coordination needed to check ponzi menace: UK Sinha, Sebi chief",0.0
6398,Bharti Realty appoints S K Sayal as Managing Director and CEO,0.0
6399,"Bond issuers seek better pricing after RBI rate cut, rethink offers",0.0
6400,"BPCL can be bought on all declines: Ashwani Gujral, Market Strategist",1.0
6401,"BSE Sensex flirts with 25,000 levels; top eleven stocks in focus",0.0
6402,"Cairn India Rs 5,725 crore share buyback starts on January 23",0.0
6403,"Call data record is important evidence in fraud cases, says Sebi",0.0
6404,Camlin Fine Sciences posts Rs 4.28 crore net profit in Q1,0.0
6405,Canara Bank hands over dividend of Rs 348.81 cr to government,0.0
6406,"Cheaper inputs help, but weak demand a drag on Asian Paints",0.0
6407,China stocks end firmer as investors switch into tech from property,0.0
6408,China stocks mixed as investors hold back before SH-HK connect launch,0.0
6409,China to test longer onshore yuan trading hours Dec 23-30: Sources,0.0
6410,Chinas Xiaomi hires Jabong co-founder Manu Jain to head India operations,0.0
6411,Claris to buy-back 14.49 per cent stake for Rs 231.25 crore,0.0
6412,Claris to buy-back 14.49 per cent stake for Rs 231.25 crore,0.0
6413,Co-founder PV Ramaprasad Reddy becomes billionaire as Aurobindo triples to record,0.0
6414,"Commodities is a tricky call: Dhiraj Agarwal, Standard Chartered Capital Markets",0.0
6415,Commodity bourse ICEX plans rights issue as part of revival plan,0.0
6416,Companies should get listed within six days of share sale: Sebi,0.0
6417,"Cong agrees to cooperate on 6 key bills, no-go for GST",0.0
6418,Continue to hold on to long positions in Nifty: Mitesh Thacker,0.0
6419,"Correction in markets is not likely anytime soon: Jitendra Sriram, HSBC",0.0
6420,Data surge to support Airtel's growth but African woes may stay,0.0
6421,"December quarter earnings, macro data to drive markets this week: Experts",0.0
6422,Declining trend is about to get over for VIP: Mitesh Thacker,0.0
6423,Delta Corp will have sustainability only after 65 levels: Vijay Bhambwani,0.0
6424,Dhunseri Petrochem and Tea posts Q4 PAT at Rs 25.08 crore,0.0
6425,"Dollar flatlines ahead of Janet Yellen, Mario Draghi at Jackson Hole",0.0
6426,Dr Lal Path Labs plans IPO; files draft papers with Sebi,0.0
6427,D-Street could move 2% on either side on Thursdays Fed outcome,0.0
6428,D-Street eyes RIL for direction; here's how to trade the stock,0.0
6429,"DVC aims to raise 1,600 cr from bonds for funding expansion",0.0
6430,Exchanges need to change mindset: Bombay Stock Exchange chief Ashish Chauhan,0.0
6431,Expect Nifty to test 6000 in next few months: BP Singh,0.0
6432,"Expect Nifty to touch level of 6,900 by year-end: Gautam Chhaochharia",0.0
6433,Expect Nifty to be rangebound between 8420 and 8530: Mitesh Thacker,0.0
6434,F&O Tracker: Watch out for BankNifty & FII cash market data,0.0
6435,Fertiliser cos need to move out of subsidiary regime: UR Bhat,0.0
6436,"FIIs, sovereign funds to keep India mkt full of liquidity: RBS",0.0
6437,Financial sector key to final week of trading on Wall Street,0.0
6438,Five reasons why markets could make fresh record high anytime now,1.0
6439,Five reasons why markets won't fall for US Fed's taper tantrum,0.0
6440,Five things to watch out for from Wipro results and commentary,0.0
6441,"Franklin Templeton buys record Rs 16,000-crore government securities in a day",0.0
6442,F-Secure appoints Adarsh Kaul as India director for sales and marketing,0.0
6443,"FTIL sells SMX for $150 mn; clear dues, say NSEL investors",0.0
6444,FX traders to be interviewed as part of BoE probe: Sources,0.0
6445,G-7 agrees to slap more sanctions on Russia; markets on edge,0.0
6446,Global happenings likely to affect markets in the short-term: Prateek Agarwal,0.0
6447,Global markets: Economic data will continue to be important this week,0.0
