,text,score
9511,zenotech laboratories q3 net loss widens to rs 75 cr,-1.0
9512,zensar q2 net declines by 7  at rs 31 crore,-1.0
9513,zuari agro chemicals reports rs crore loss in q1,-1.0
9514, year yield edges down on value buying  sale papers in line,-1.0
9515, year yield to fall to 8  after fii limit rejig  bofa,-1.0
9516,2g auction  telecom stocks seen correcting  call charges may get higher,-1.0
9517, year ois rate at month low on early rate cut hopes,-1.0
9518, pantaloon retail promoters sell 25l dvr shares for rs 71cr,-1.0
9519,adani enterprises q3 net profit declines  to rs crore,-1.0
9520,all action on stocks in sensex  small  and mid caps ignored,-1.0
9521,amtek auto effect  investor confidence dampens  corporate bond yields go up,-1.0
9522,anant raj industries will face resistance around 120 levels  rohit shinde,-1.0
9523,apple s stock dips over  as concerns mount about iphone shipments,-1.0
9524,ashiana housing q1 net falls pc to rs 97 crore,-1.0
9525,aurobindo pharma q1 net loss widens 97  at rs 91 crore,-1.0
9526,australia shares close lower for fourth session but recover from lows,-1.0
9527,australia shares fall as investors take profits after weeks of gains,-1.0
9528,avoid infrastructure stocks until the problems are solved  p phani sekhar,-1.0
9529,bad loans widens dhanlaxmi bank oct dec loss to rs crore,-1.0
9530,barclays expects gold prices to struggle as fed plans rate hike,-1.0
9531,be cautious as far as m m finance is concerned  dipan mehta,-1.0
9532,bharati shipyard s q3 net profit down   to rs 16 cr,-1.0
9533,bharti s investors may have to get ready for a long haul,-1.0
9534,bjp manifesto fails to lift street  sensex records triple digit cut,-1.0
9535,brent crude oil slips towards  on weak german industrial data,-1.0
9536,brent falls below  on higher libyan output  lower geopolitical risk,-1.0
9537,bullion sinks to lowest in months on robust us data,-1.0
9538,buying metal stocks tend to be fairly risky  nine rivers capital,-1.0
9539,castorseed futures slip 41 per cent to rs 204 per quintal,-1.0
9540,central bank december qtr net falls  to rs crore,-1.0
9541,cesc q4 net down per cent to rs crore,-1.0
9542,chilli teja futures down 55 per cent on muted spot demand,-1.0
9543,china yuan hits 1 month high  spot rate set to cross midpoint,-1.0
9544,chinese insurers banned from demanding repayment from brokerages ahead of deadline,-1.0
9545,cil ipo reminds of betrayal  balco workers yet to get shares,-1.0
9546,citic securities urges china s central bank to cut rates  reserve requirements,-1.0
9547,claris promoter sells lakh shares for over rs crore,-1.0
9548,cnx it nearing could put pressure on nifty  mitesh thacker,-1.0
9549,commodities brace for more woe ahead of us federal rate decision,-1.0
9550,commodities pare  billion of hedge funds  wealth since  report,-1.0
9551,crisil net profit declines to rs 57 cr in march quarter,-1.0
9552,crude palm oil futures soften 58 per cent on sluggish demand,-1.0
9553,daiichi sankyo s  6 billion exit from sun pharma hits rupee  stocks,-1.0
9554,den networks extends fall as ceo resigns  stock down over ,-1.0
9555,den networks q2 down 24 per cent at rs 18 crore,-1.0
9556,difficult to predict anything in power sector  deepak shenoy  capital mind,-1.0
9557,disturbance in saudi oil space can cause market fall  ambit capital,-1.0
9558,dlf seeks interim relief from capital market ban  stock in red,-1.0
9559,don t get into midcaps which are making week lows   ashwani gujral,-1.0
9560,don t recommend buying in it space at current levels  sandip sabharwal,-1.0
9561,dwarikesh sugar posts net loss of rs crore in q4,-1.0
9562,elder pharma hits year low on reports of i t dept raid,-1.0
9563,essar shipping falls 5  as delisting price at discount to cmp,-1.0
9564,euro falls to month low versus swiss franc on easing bets,-1.0
9565,euro flat in asia after drop on ecb easing plan reports,-1.0
9566,euro slides to month low on german data  eu election uncertainty,-1.0
9567,euro to fall below parity with dollar by  deutsche bank,-1.0
9568,euro zone bond yields fall as markets refocus on qe prospects,-1.0
9569,exit from suzlon as the stock has gone down  rajat bose,-1.0
9570,experts expect rupee to fall against dollar despite moodys rate lift,-1.0
9571,exporters worry as rupee breaks free  further strengthening could spook exporters,-1.0
9572,facing a rs 700 crore loss  fis swoop down on bhushan steel,-1.0
9573,falling knives and dead cats  when will the oil slump end ,-1.0
9574,fiis concerned about policy paralysis post elections  anup bagchi  icici securities,0.0
9575,financial technologies slips  after government  orders merger with nsel,-1.0
9576,for gujarat state fertilizers and chemicals  worst is all but over,-1.0
9577,for omcs  valuations higher than what they can sustain  prateek agarwal,-1.0
9578,foreign bank profits suffer decline in fy14  citibank bucks the trend,-1.0
9579,ftil drags forward markets commission to court over amended shareholding norms,-1.0
9580,fuel   debt woes may blow out power company stocks gains,-1.0
9581,funds in a bind as sebi acts tough on minimum capital,-1.0
9582,future capital fy net profit down  at rs 15 crore,-1.0
9583,global cues making sensex move  and fiis getting bearish  a worry ,-1.0
9584,goa carbon ltd posts rs 89 lakh net loss in q1,-1.0
9585,gold at week low on easing of import curbs by rbi,-1.0
9586,gold demand falls in q2 as jewellery  bar sales slide  wgc,-1.0
9587,gold drops to week low after fed optimism over us economy,-1.0
9588,gold offtake slows as consumers expect price correction despite global uptrend,-1.0
9589,gold prices fall over  to new month lows after fomc,-1.0
9590,gold treads water below  300 ahead of fed statement  economic data,-1.0
9591,gold tumbles by rs on fall in demand  global cues,-1.0
9592,greaves cotton reports net loss of rs 98 crore in q2,-1.0
9593,growth fears weigh on major shares  dollar up after big slide,1.0
9594,hathway cable slides  as macquarie bank cuts stake by 3rd,-1.0
9595,have a sell call on moser baer  kunal saraogi  technical analyst,-1.0
9596,hcl infosystems shares slump  as march quarter net loss widens,-1.0
9597,heavy selling leads to plunge in spot and future sugar prices,-1.0
9598,hero motocorp reverse losses of nearly   q3 results below estimates,-1.0
9599,hong kong shares end down  losses limited by better than expected china data,-1.0
9600,hong kong shares post biggest daily loss in over months,-1.0
9601,icra places smile microfinance on ratings watch  cites management control dispute,-1.0
9602,iias tells maruti s institutional holders to oppose suzukis s proposed gujarat plant,-1.0
9603,imfa q1 net drops  on lower demand for ferro alloys,-1.0
9604,imported apple prices crash in domestic market due to huge imports,-1.0
9605,in short term  use bouncebacks on nifty to sell  sandeep wagle,-1.0
9606,india cements posts rs crore net loss in january march quarter,-1.0
9607,india love affair with gold may be over  as prices slide,-1.0
9608,indian hotels company q1 net loss widens to rs 82 cr,-1.0
9609,indicators pointing downwards  nifty may break below 970 levels  mitesh thacker,-1.0
9610,indusind bank shares fall over four per cent on rbi move,-1.0
9611,indusind bank slips over  as fii investments reach trigger limit,-1.0
9612,infosys marginally in red as bpo unit sacks cfo abraham mathews,-1.0
9613,infra stocks to be dead for next 8 months  ashwani gujral,-1.0
9614,insecticides india q2 net declines 73 pc to rs 84 crore,-1.0
9615,irb infra q2 net profit down  at rs crore,-1.0
9616,ivrcl  debt pile  slow progress of projects weigh down the company,-1.0
9617,jaypee infratech q1 net profit down 71  to rs 94 cr,-1.0
9618,jb chemicals   pharmaceuticals stock tanks on brand sale to j j,-1.0
9619,jsw steel standalone net profit at rs cr  stock down,-1.0
9620,jubilant foodworks q3 net declines 9 pc to rs 59 cr,-1.0
9621,kec international q3 net profit down  to rs 15 crore,-1.0
9622,lanco infratech shares tank almost per cent on disappointing results,-1.0
9623,lic reduces stake in tata chemicals by over per cent,-1.0
9624,liquor stocks hit on bihar alcohol ban  but analysts not worried,-1.0
9625,lloyds loses attempt to buy back bonds and save  5 billion,-1.0
9626,london copper eyes biggest weekly loss in more than three years,-1.0
9627,lot of negativity in telecom stocks  vikas khemani  edelweiss securities ltd,-1.0
9628,lupin q2 net dips per cent to rs crore,-1.0
9629,mahindra   mahindra q2 pat down 33  at rs 63 crore,-1.0
9630,malaysian palm oil snaps day decline but china outlook caps gains,-1.0
9631,marginally bearish on nifty  sell a strike call  mitesh thacker,-1.0
9632,market participants being cautious on infosys ahead of earnings  deven choksey,-1.0
9633,markets may be choppy for the next few days  mitesh thacker,-1.0
9634,mindtree falls nearly  as q3 pat falls short of expectations,-1.0
9635,momentum broken  more pullback seen in the banking stocks  mitesh thacker,-1.0
9636,most asian shares slip on anxiety over iraq  dollar edges up,-1.0
9637,mphasis nose dives by pc on weak numbers  hits year low,-1.0
9638,mundra port s net profit up at rs 46 cr  stock down,-1.0
9639,nagarjuna construction company net profit declines per cent in april june,-1.0
9640,narendra modi as prime minister not good news for it stocks,-1.0
9641,negative on entire commodity space  dipan mehta  member  bse and nse,-1.0
9642,nfl stock tanks   issue subscribed pc in early trade,-1.0
9643,nhpc q3 net profit drops about  to rs 35 crore,-1.0
9644,nifty once again fails to get pass mark  mitesh thacker,-1.0
9645,nifty50 in no trade zone  be stock specific in the market  sandeep wagle,-1.0
9646,nikkei edges down as cyclical shares sold  trading thin before events,-1.0
9647,nikkei ends lower in subdued holiday trade  posts 4th weekly drops,-1.0
9648,nse to shift stocks of firms to restricted trading segment,-1.0
9649,nsel scam unfolds  the forces that caused jignesh shah s abrupt arrest,-1.0
9650,nucleus software q1 net down pc to rs 16 cr,-1.0
9651,oct jinx  cil issue sucks out liquidity  sensex stays in range,-1.0
9652,oil prices at a month low  slips to  per barrel,-1.0
9653,only across the board profit taking can bring nifty down  sanjay dutt  quantum securities,-1.0
9654,outlook to remain negative till nifty regains levels  mitesh thacker,-1.0
9655,panic reaction in metal stocks after china rate cuts  jagdish malkani,-1.0
9656,pnb q2 net profit down   shares come under selling pressure,-1.0
9657,pnb shares settle down 79   m cap erodes by rs 373 crore,-1.0
9658,prism cement reports rs 34 crore net loss in oct dec quarter,-1.0
9659,profit of sensex firms likely to fall 7  in q2  bofa ml,-1.0
9660,proxy advisory company ses tells wyeth investors to oppose pfizer merger,-1.0
9661,psb stocks may find no taker despite cheap valuations  dipen sheth,-1.0
9662,ptc india fin plunges on disappointing q4 results  ends  down,-1.0
9663,punj lloyd shares slump nearly  after q2 net loss widens,-1.0
9664,qe fears resurface  markets crash  heres what experts are betting on,-1.0
9665,record rally in midcap stocks may be heading towards a crash,-1.0
9666,refined soya oil futures drop 23 per cent on subdued demand,-1.0
9667,refined soya oil remains weak in futures trade on low demand,-1.0
9668,regulatory issues remain to be a major impediment for vedanta group,-1.0
9669,rei agro slumps over  on media report about rbi queries,-1.0
9670,reliance infra q3 pat seen down  at rs crore,-1.0
9671,rolta slumps over  after glaucus research recommends a  strong sell ,-1.0
9672,russia s sistema down 6 per cent after yevtushenkov house arrest ruling,-1.0
9673,sebi slaps rs 50cr fine on entities for fraudulent trade,0.0
9674,sell adani power with a target of rs  prakash gaba,-1.0
9675,sell allahabad bank with stop loss of rs  sandeep wagle,-1.0
9676,sell arvind ltd with target price of rs  ashwani gujral,-1.0
9677,sell cnx it with a target of rs  mitesh thacker,-1.0
9678,sell crompton greaves with target price of rs  vijay bhambwani,-1.0
9679,sell divis lab with a target of rs  sandeep wagle,-1.0
9680,sell dlf ltd with target price of rs  sandeep wagle,-1.0
9681,sell dr  reddys with stop loss of rs  mitesh thacker,-1.0
9682,sell glenmark with a stop loss of rs  vijay bhambwani,-1.0
9683,sell hul ltd with target price of rs  mitesh thacker,-1.0
9684,sell icici bank with a target of rs  sandeep wagle,-1.0
9685,sell jspl at a stop loss of rs  ashwani gujral,-1.0
9686,sell lupin ltd with target price of rs  mitesh thacker,-1.0
9687,sell pnb with target price of rs   ashwani gujral,-1.0
9688,sell tvs motors with stop loss of rs  sandeep wagle,-1.0
9689,sensex plunges points  over stocks hit fresh week lows,-1.0
9690,sensex sinking to 20k  blame the us  not china and rbi,-1.0
9691,sks shares plunge pc to slip below ipo issue price,-1.0
9692,southeast asian stocks falls as singapore index touched a four month low,-1.0
9693,spike in government bond yield temporary  may soften soon  p chidambaram,-1.0
9694,stay away from psu banks until reforms kick in  nitin raheja,-1.0
9695,sterling near week low vs euro ahead of uk inflation data,-1.0
9696,sterling slips from monday peak as inflation data dents rate expectations,-1.0
9697,stop depending on rating cos for risk assessment  sebi to mfs,0.0
9698,suzlon slips  as auditors raise red flag on companys operations,-1.0
9699,syndicate bank profit drops by  in q4 on npa provisions,-1.0
